request_id,submitted_at,service_id,channel_id,district_id,department_id,priority,status,resolved_at,resolution_hours,satisfaction_score,citizen_age_band,sla_met
1005696,2024-04-23 21:38:00,14,1,100,3,Medium,Resolved,2024-04-30 02:08:00,148.5,,45-54,1
1005697,2024-09-02 13:30:00,18,3,103,5,Medium,Resolved,2024-09-07 12:00:00,118.5,,25-34,0
1005698,2024-05-07 18:54:00,14,2,105,3,Low,Open,,144.1,,35-44,
1005699,2024-08-08 23:12:00,12,3,101,1,High,Resolved,2024-08-09 20:24:00,21.2,,35-44,1
1005700,2024-11-10 23:48:00,10,2,101,1,Low,Resolved,2024-11-12 00:42:00,24.9,,35-44,0
1005701,2025-02-28 10:00:00,13,2,104,2,Medium,Resolved,2025-03-03 05:06:00,67.1,1.0,35-44,1
1005702,2024-04-22 06:43:00,10,2,103,1,Low,Resolved,2024-04-22 23:13:00,16.5,4.0,55-64,1
1005703,2024-11-10 06:58:00,18,1,104,5,Medium,Resolved,2024-11-12 08:58:00,50.0,3.0,35-44,1
1005704,2024-02-25 05:37:00,13,2,101,2,Low,Reopened,2024-02-29 19:49:00,110.2,1.0,35-44,0
1005705,2024-08-10 13:07:00,14,1,101,3,High,Reopened,2024-08-12 10:55:00,45.8,3.0,25-34,1
1005706,2024-12-02 18:16:00,11,4,103,1,Low,Open,,36.7,,65+,
1005707,2024-01-14 12:48:00,18,1,101,5,Low,Open,,125.1,,55-64,
1005708,2024-02-07 15:42:00,17,3,104,2,Low,Resolved,2024-02-09 15:06:00,47.4,,25-34,0
1005709,2024-05-17 08:44:00,11,2,101,1,Low,Open,,66.7,,25-34,
1005710,2024-08-16 17:26:00,19,2,104,5,High,Resolved,2024-08-18 16:50:00,47.4,,18-24,1
1005711,2024-03-30 23:17:00,12,2,100,1,Low,Resolved,2024-03-31 23:47:00,24.5,,35-44,0
1005712,2024-03-02 00:08:00,10,5,101,1,Low,Resolved,2024-03-02 22:56:00,22.8,,25-34,1
1005713,2024-05-27 08:36:00,10,3,103,1,High,Resolved,2024-05-28 04:00:00,19.4,,25-34,1
1005714,2024-01-22 16:24:00,16,1,105,4,Low,Resolved,2024-01-24 16:30:00,48.1,2.0,35-44,0
1005715,2024-07-07 05:30:00,11,1,102,1,Low,Resolved,2024-07-08 15:42:00,34.2,4.0,65+,1
1005716,2024-12-13 18:23:00,16,1,102,4,Medium,Resolved,2024-12-15 09:23:00,39.0,2.0,25-34,1
1005717,2025-01-21 08:14:00,16,3,101,4,Medium,Open,,131.2,,65+,
1005718,2024-09-03 09:45:00,10,3,100,1,Medium,Resolved,2024-09-04 00:39:00,14.9,,55-64,1
1005719,2025-01-17 14:33:00,18,1,104,5,Low,Resolved,2025-01-20 12:33:00,70.0,1.0,35-44,1
1005720,2024-07-21 07:55:00,17,3,105,2,Medium,Resolved,2024-07-22 04:19:00,20.4,,35-44,1
1005721,2025-01-25 01:18:00,12,1,105,1,Low,Resolved,2025-01-25 21:48:00,20.5,3.0,18-24,1
1005722,2025-02-25 01:33:00,16,3,105,4,Low,Resolved,2025-03-05 01:45:00,192.2,4.0,45-54,0
1005723,2024-11-08 02:54:00,13,1,100,2,Low,Resolved,2024-11-10 10:18:00,55.4,1.0,45-54,1
1005724,2024-05-02 00:32:00,14,5,103,3,Medium,Resolved,2024-05-08 04:20:00,147.8,3.0,65+,1
1005725,2024-11-03 21:30:00,11,3,105,1,High,Resolved,2024-11-05 15:48:00,42.3,4.0,35-44,1
1005726,2025-01-05 23:30:00,13,1,100,2,Low,Resolved,2025-01-14 10:42:00,203.2,,55-64,0
1005727,2024-05-19 12:16:00,11,1,105,1,Low,Resolved,2024-05-21 20:16:00,56.0,5.0,55-64,0
1005728,2024-12-23 22:03:00,17,2,102,2,Medium,Resolved,2024-12-24 21:27:00,23.4,,18-24,1
1005729,2024-06-26 19:19:00,10,2,100,1,High,Resolved,2024-06-27 02:37:00,7.3,,35-44,1
1005730,2024-03-23 04:12:00,14,1,102,3,Low,Open,,243.9,,45-54,
1005731,2024-11-09 19:23:00,17,2,102,2,Medium,Open,,16.7,,25-34,
1005732,2024-02-03 01:47:00,19,1,104,5,Medium,Resolved,2024-02-06 22:53:00,93.1,4.0,25-34,1
1005733,2024-04-21 05:09:00,15,4,104,3,High,Resolved,2024-04-23 20:45:00,63.6,5.0,18-24,1
1005734,2024-01-28 05:15:00,12,5,104,1,Medium,Resolved,2024-01-28 15:03:00,9.8,5.0,35-44,1
1005735,2024-04-01 04:13:00,13,1,101,2,Low,Resolved,2024-04-03 11:49:00,55.6,5.0,55-64,1
1005736,2024-06-25 09:05:00,18,3,101,5,Low,Resolved,2024-06-29 04:11:00,91.1,2.0,18-24,0
1005737,2024-05-03 23:46:00,18,1,103,5,Medium,Resolved,2024-05-07 04:04:00,76.3,2.0,25-34,0
1005738,2024-07-27 21:34:00,13,4,104,2,Low,Resolved,2024-07-31 16:34:00,91.0,5.0,25-34,0
1005739,2024-02-09 21:47:00,19,5,105,5,Low,Resolved,2024-02-12 12:41:00,62.9,2.0,25-34,1
1005740,2024-01-27 04:27:00,12,1,103,1,Low,Open,,31.4,,25-34,
1005741,2024-01-19 00:06:00,10,5,102,1,Low,Open,,26.0,,18-24,
1005742,2025-02-28 02:46:00,19,2,104,5,High,Resolved,2025-03-02 13:46:00,59.0,4.0,18-24,1
1005743,2024-01-11 03:53:00,18,1,103,5,High,Resolved,2024-01-13 02:41:00,46.8,,25-34,1
1005744,2024-03-15 10:23:00,14,1,102,3,Medium,Open,,112.2,,25-34,
1005745,2024-05-30 02:30:00,10,1,103,1,Low,Resolved,2024-05-30 23:06:00,20.6,1.0,25-34,1
1005746,2025-01-17 22:23:00,16,5,102,4,Low,Resolved,2025-01-20 08:47:00,58.4,,45-54,0
1005747,2024-09-14 19:03:00,15,2,100,3,Medium,Resolved,2024-09-17 17:09:00,70.1,5.0,35-44,1
1005748,2024-02-04 04:01:00,10,5,100,1,Medium,Resolved,2024-02-05 21:31:00,41.5,,25-34,0
1005749,2024-10-14 13:23:00,11,1,105,1,High,Resolved,2024-10-15 05:41:00,16.3,5.0,35-44,1
1005750,2024-11-26 09:14:00,12,4,104,1,Medium,Resolved,2024-11-26 22:38:00,13.4,2.0,25-34,1
1005751,2024-01-18 04:34:00,19,1,100,5,Low,Resolved,2024-01-24 09:58:00,149.4,,35-44,0
1005752,2024-01-25 01:23:00,10,2,103,1,Medium,Resolved,2024-01-26 01:23:00,24.0,4.0,55-64,1
1005753,2024-09-10 19:22:00,10,1,100,1,High,Reopened,2024-09-11 00:58:00,5.6,4.0,25-34,1
1005754,2024-09-05 13:56:00,11,2,102,1,Medium,Resolved,2024-09-06 18:20:00,28.4,3.0,45-54,1
1005755,2024-03-17 05:21:00,13,3,100,2,Low,Open,,226.8,,18-24,
1005756,2024-11-09 16:54:00,12,5,101,1,High,Reopened,2024-11-10 20:06:00,27.2,,35-44,0
1005757,2025-02-12 12:05:00,12,2,101,1,Low,Open,,62.2,,25-34,
1005758,2024-09-13 23:52:00,15,1,101,3,High,Resolved,2024-09-17 05:52:00,78.0,3.0,18-24,1
1005759,2025-01-13 21:00:00,12,2,103,1,Medium,Resolved,2025-01-14 17:24:00,20.4,3.0,25-34,1
1005760,2024-04-17 19:42:00,14,2,101,3,Medium,Resolved,2024-04-28 20:12:00,264.5,,25-34,0
1005761,2024-05-24 02:36:00,13,2,103,2,Low,Open,,55.9,,45-54,
1005762,2024-03-01 20:34:00,12,5,103,1,Medium,Resolved,2024-03-02 13:52:00,17.3,,45-54,1
1005763,2025-02-04 17:44:00,11,5,103,1,Medium,Resolved,2025-02-06 05:32:00,35.8,1.0,45-54,1
1005764,2024-05-22 00:31:00,10,4,105,1,Low,Resolved,2024-05-23 00:19:00,23.8,,65+,1
1005765,2024-06-29 13:24:00,12,2,102,1,Low,Resolved,2024-07-01 04:48:00,39.4,,45-54,0
1005766,2024-09-22 23:29:00,18,1,105,5,Medium,Resolved,2024-09-24 15:41:00,40.2,,35-44,1
1005767,2024-02-15 09:00:00,19,3,102,5,Medium,Resolved,2024-02-19 08:24:00,95.4,3.0,65+,1
1005768,2024-07-10 18:17:00,10,5,103,1,High,Resolved,2024-07-11 09:05:00,14.8,1.0,55-64,1
1005769,2024-11-18 02:54:00,19,2,101,5,Low,Open,,92.3,,35-44,
1005770,2024-09-06 13:59:00,12,3,105,1,Low,Resolved,2024-09-11 17:11:00,123.2,5.0,45-54,0
1005771,2024-10-11 16:58:00,11,1,100,1,Medium,Resolved,2024-10-12 14:34:00,21.6,3.0,45-54,1
1005772,2024-12-31 13:56:00,10,4,103,1,Medium,Open,,20.0,,18-24,
1005773,2024-09-17 14:08:00,11,3,105,1,Low,Resolved,2024-09-20 04:44:00,62.6,,25-34,0
1005774,2024-03-26 05:32:00,10,1,101,1,Medium,Open,,25.7,,25-34,
1005775,2024-02-24 19:03:00,12,1,105,1,Medium,Resolved,2024-02-25 18:03:00,23.0,,25-34,1
1005776,2025-02-11 03:38:00,19,3,101,5,High,Resolved,2025-02-13 23:50:00,68.2,,25-34,1
1005777,2024-07-30 03:25:00,18,2,105,5,Low,Open,,103.3,,25-34,
1005778,2024-06-23 08:38:00,17,3,103,2,Low,Resolved,2024-06-25 19:08:00,58.5,,35-44,0
1005779,2024-07-06 14:44:00,17,2,105,2,Low,Resolved,2024-07-07 01:32:00,10.8,1.0,35-44,1
1005780,2024-12-18 01:41:00,13,4,101,2,Low,Resolved,2024-12-23 18:35:00,136.9,,35-44,0
1005781,2025-01-05 05:52:00,12,4,101,1,Low,Resolved,2025-01-08 03:10:00,69.3,2.0,65+,0
1005782,2025-02-23 23:38:00,12,1,103,1,Medium,Open,,11.4,,18-24,
1005783,2025-01-07 01:49:00,15,3,100,3,Medium,Resolved,2025-01-11 16:25:00,110.6,5.0,35-44,1
1005784,2024-06-05 13:01:00,13,1,101,2,Medium,Resolved,2024-06-09 23:37:00,106.6,,25-34,0
1005785,2025-01-26 00:35:00,14,3,101,3,Low,Resolved,2025-02-25 00:53:00,720.3,,18-24,0
1005786,2024-11-20 06:54:00,12,1,100,1,High,Resolved,2024-11-20 14:12:00,7.3,3.0,18-24,1
1005787,2024-05-07 00:10:00,10,2,104,1,High,Resolved,2024-05-07 16:58:00,16.8,,18-24,1
1005788,2025-02-07 09:15:00,15,5,105,3,Medium,Resolved,2025-02-10 11:57:00,74.7,1.0,18-24,1
1005789,2024-03-30 23:20:00,16,3,105,4,Medium,Resolved,2024-04-02 09:14:00,57.9,,55-64,0
1005790,2024-07-05 20:10:00,19,3,103,5,Low,Resolved,2024-07-12 00:46:00,148.6,,35-44,0
1005791,2025-01-22 00:55:00,18,1,102,5,Low,Resolved,2025-01-26 04:01:00,99.1,3.0,18-24,0
1005792,2024-11-11 02:59:00,15,2,102,3,Low,Resolved,2024-11-21 04:17:00,241.3,,45-54,0
1005793,2024-10-23 15:57:00,14,2,104,3,High,Resolved,2024-10-30 10:03:00,162.1,,65+,1
1005794,2025-01-25 12:30:00,11,4,102,1,Medium,Resolved,2025-01-30 02:42:00,110.2,1.0,35-44,0
1005795,2024-08-21 11:27:00,15,4,100,3,Medium,Open,,83.6,,25-34,
1005796,2024-09-14 17:33:00,10,1,102,1,Medium,Resolved,2024-09-15 10:21:00,16.8,,25-34,1
1005797,2024-09-20 05:22:00,12,2,104,1,Low,Resolved,2024-09-21 00:28:00,19.1,5.0,45-54,1
1005798,2025-01-02 02:23:00,10,2,100,1,High,Resolved,2025-01-02 18:11:00,15.8,5.0,18-24,1
1005799,2024-03-07 00:38:00,19,2,103,5,Medium,Resolved,2024-03-12 23:08:00,142.5,1.0,45-54,0
1005800,2025-01-07 01:25:00,17,2,105,2,Low,Resolved,2025-01-07 22:13:00,20.8,,25-34,1
1005801,2024-10-09 08:25:00,11,1,104,1,Low,Resolved,2024-10-12 06:31:00,70.1,2.0,45-54,0
1005802,2025-01-28 18:20:00,17,3,102,2,Medium,Resolved,2025-01-31 04:50:00,58.5,,35-44,0
1005803,2024-02-15 22:03:00,12,5,103,1,Low,Resolved,2024-02-18 00:15:00,50.2,,25-34,0
1005804,2025-01-15 00:13:00,12,2,104,1,Medium,Resolved,2025-01-15 12:37:00,12.4,1.0,35-44,1
1005805,2024-05-21 07:25:00,15,2,102,3,Medium,Resolved,2024-05-24 13:37:00,78.2,5.0,35-44,1
1005806,2024-05-13 03:21:00,11,1,103,1,High,Open,,16.9,,25-34,
1005807,2025-01-26 17:37:00,10,2,100,1,Low,Reopened,2025-01-27 13:01:00,19.4,2.0,35-44,1
1005808,2024-07-21 05:28:00,13,1,104,2,Low,Open,,44.1,,45-54,
1005809,2024-05-31 23:23:00,18,5,105,5,Low,Resolved,2024-06-03 05:23:00,54.0,1.0,55-64,1
1005810,2024-03-18 22:28:00,11,5,102,1,Low,Open,,43.8,,65+,
1005811,2024-01-19 21:51:00,13,1,103,2,Low,Open,,54.7,,35-44,
1005812,2024-07-25 15:34:00,10,4,103,1,Low,Resolved,2024-07-27 03:22:00,35.8,5.0,65+,0
1005813,2024-05-03 16:32:00,19,1,100,5,Low,Resolved,2024-05-12 08:32:00,208.0,4.0,35-44,0
1005814,2024-11-12 22:40:00,10,1,105,1,Low,Resolved,2024-11-14 01:22:00,26.7,,55-64,0
1005815,2024-10-01 08:02:00,16,2,105,4,High,Resolved,2024-10-02 04:44:00,20.7,,18-24,1
1005816,2025-01-19 03:59:00,12,2,101,1,Low,Resolved,2025-01-22 10:17:00,78.3,3.0,25-34,0
1005817,2024-11-16 05:55:00,10,1,103,1,Low,Resolved,2024-11-17 11:01:00,29.1,3.0,35-44,0
1005818,2024-11-28 03:01:00,18,3,103,5,Medium,Resolved,2024-12-02 13:25:00,106.4,4.0,45-54,0
1005819,2024-06-15 08:31:00,10,3,104,1,Medium,Resolved,2024-06-17 00:49:00,40.3,,65+,0
1005820,2025-01-17 22:57:00,10,2,102,1,Low,Resolved,2025-01-18 10:57:00,12.0,2.0,65+,1
1005821,2024-10-04 20:46:00,12,1,105,1,Medium,Resolved,2024-10-05 08:52:00,12.1,,45-54,1
1005822,2024-06-27 19:59:00,10,3,101,1,Medium,Resolved,2024-06-29 04:17:00,32.3,,45-54,0
1005823,2024-11-15 13:26:00,16,3,104,4,Medium,Resolved,2024-11-17 01:38:00,36.2,,25-34,1
1005824,2025-02-28 03:39:00,18,3,102,5,High,Resolved,2025-03-01 18:03:00,38.4,3.0,25-34,1
1005825,2024-03-12 06:17:00,11,2,103,1,Medium,Resolved,2024-03-14 10:29:00,52.2,4.0,25-34,0
1005826,2024-03-15 21:43:00,17,3,105,2,High,Resolved,2024-03-16 11:37:00,13.9,1.0,18-24,1
1005827,2025-02-04 10:41:00,13,1,102,2,Low,Resolved,2025-02-09 17:59:00,127.3,,25-34,0
1005828,2024-04-24 04:40:00,10,2,102,1,Medium,Resolved,2024-04-24 11:58:00,7.3,1.0,45-54,1
1005829,2024-10-31 19:35:00,13,2,104,2,Low,Open,,118.1,,35-44,
1005830,2024-09-08 03:02:00,14,4,103,3,Low,Resolved,2024-09-15 19:44:00,184.7,4.0,35-44,1
1005831,2024-10-23 16:50:00,12,1,101,1,Low,Open,,28.0,,25-34,
1005832,2024-04-08 06:01:00,10,1,100,1,Medium,Resolved,2024-04-08 20:13:00,14.2,1.0,55-64,1
1005833,2025-02-15 11:38:00,14,2,100,3,Low,Resolved,2025-03-03 19:14:00,391.6,5.0,35-44,0
1005834,2024-07-04 15:27:00,18,1,101,5,Medium,Resolved,2024-07-06 16:27:00,49.0,,55-64,1
1005835,2024-01-13 05:38:00,12,1,103,1,Low,Resolved,2024-01-14 18:32:00,36.9,,18-24,0
1005836,2024-07-13 16:55:00,10,1,103,1,Low,Resolved,2024-07-15 15:19:00,46.4,3.0,25-34,0
1005837,2024-05-04 06:23:00,15,5,102,3,High,Resolved,2024-05-08 09:05:00,98.7,3.0,25-34,1
1005838,2024-03-04 09:09:00,19,1,103,5,Low,Resolved,2024-03-10 09:51:00,144.7,2.0,35-44,0
1005839,2024-02-07 14:26:00,19,3,102,5,Medium,Resolved,2024-02-11 01:56:00,83.5,2.0,18-24,1
1005840,2024-07-22 21:43:00,18,5,100,5,Low,Open,,65.9,,25-34,
1005841,2024-11-02 16:07:00,10,1,100,1,Low,Resolved,2024-11-03 07:01:00,14.9,1.0,35-44,1
1005842,2024-10-02 21:47:00,13,2,103,2,Low,Reopened,2024-10-05 06:23:00,56.6,1.0,35-44,1
1005843,2025-02-19 07:44:00,13,2,102,2,Medium,Resolved,2025-02-20 14:08:00,30.4,1.0,45-54,1
1005844,2024-07-18 11:47:00,10,1,105,1,Low,Resolved,2024-07-21 03:41:00,63.9,2.0,45-54,0
1005845,2025-02-05 23:41:00,10,2,105,1,High,Resolved,2025-02-07 09:17:00,33.6,,25-34,0
1005846,2024-05-30 17:04:00,15,1,100,3,Medium,Reopened,2024-06-04 06:28:00,109.4,,45-54,1
1005847,2024-10-21 12:56:00,10,5,102,1,Low,Resolved,2024-10-22 15:44:00,26.8,1.0,45-54,0
1005848,2024-12-01 20:04:00,18,1,103,5,Low,Resolved,2024-12-06 11:22:00,111.3,3.0,55-64,0
1005849,2024-12-10 23:46:00,13,5,104,2,High,Open,,71.1,,18-24,
1005850,2024-11-25 10:20:00,10,5,101,1,Low,Resolved,2024-11-26 10:44:00,24.4,,25-34,0
1005851,2025-02-07 16:49:00,12,2,100,1,Medium,Open,,15.1,,45-54,
1005852,2024-03-10 01:09:00,16,1,102,4,Low,Open,,41.1,,18-24,
1005853,2024-03-04 11:30:00,11,3,101,1,Low,Resolved,2024-03-10 15:48:00,148.3,4.0,25-34,0
1005854,2024-03-27 18:47:00,11,1,103,1,Low,Open,,99.5,,35-44,
1005855,2024-02-05 20:58:00,12,5,100,1,Low,Resolved,2024-02-07 09:46:00,36.8,,35-44,0
1005856,2024-06-29 19:08:00,11,5,104,1,Low,Resolved,2024-06-30 22:26:00,27.3,3.0,45-54,1
1005857,2024-02-03 03:54:00,10,3,102,1,Medium,Open,,14.4,,35-44,
1005858,2024-09-12 19:14:00,19,2,100,5,Low,Resolved,2024-09-22 20:44:00,241.5,,35-44,0
1005859,2024-05-19 01:00:00,16,2,104,4,Low,Resolved,2024-05-20 15:30:00,38.5,3.0,55-64,1
1005860,2024-10-17 00:39:00,18,3,101,5,Low,Reopened,2024-10-23 01:15:00,144.6,2.0,45-54,0
1005861,2024-03-20 14:02:00,15,4,102,3,Low,Resolved,2024-03-28 17:08:00,195.1,1.0,55-64,0
1005862,2024-01-31 14:41:00,11,1,103,1,Medium,Resolved,2024-02-02 14:53:00,48.2,3.0,35-44,0
1005863,2025-02-09 11:48:00,15,2,101,3,Low,Resolved,2025-02-14 15:06:00,123.3,,45-54,0
1005864,2025-01-28 09:14:00,13,1,100,2,Low,Resolved,2025-01-29 22:20:00,37.1,3.0,65+,1
1005865,2024-12-11 15:25:00,11,4,104,1,Low,Resolved,2024-12-16 01:13:00,105.8,,35-44,0
1005866,2024-09-17 03:07:00,12,5,102,1,Low,Reopened,2024-09-18 20:01:00,40.9,1.0,45-54,0
1005867,2024-02-10 12:41:00,12,3,103,1,Low,Resolved,2024-02-11 00:17:00,11.6,1.0,65+,1
1005868,2024-11-02 22:02:00,19,5,101,5,Low,Resolved,2024-11-07 23:38:00,121.6,,35-44,0
1005869,2024-04-01 00:19:00,18,2,104,5,Low,Open,,99.7,,45-54,
1005870,2025-02-13 14:08:00,11,5,102,1,Low,Resolved,2025-02-16 03:26:00,61.3,,65+,0
1005871,2025-01-10 01:06:00,10,2,101,1,High,Resolved,2025-01-10 08:00:00,6.9,4.0,45-54,1
1005872,2024-03-09 12:04:00,15,2,100,3,Low,Open,,290.0,,18-24,
1005873,2024-08-19 00:02:00,10,3,105,1,Low,Resolved,2024-08-20 19:14:00,43.2,5.0,25-34,0
1005874,2024-05-17 12:08:00,19,3,100,5,High,Resolved,2024-05-19 20:38:00,56.5,,45-54,1
1005875,2025-01-24 17:34:00,19,5,104,5,Low,Resolved,2025-01-29 09:16:00,111.7,,18-24,0
1005876,2024-12-29 12:15:00,13,1,105,2,Medium,Open,,57.9,,45-54,
1005877,2025-02-12 10:07:00,10,4,103,1,Medium,Resolved,2025-02-13 13:31:00,27.4,5.0,45-54,0
1005878,2024-09-29 23:10:00,15,1,103,3,Medium,Resolved,2024-10-04 04:46:00,101.6,5.0,65+,1
1005879,2024-11-08 11:13:00,18,5,101,5,High,Reopened,2024-11-12 23:19:00,108.1,,45-54,0
1005880,2024-08-14 16:28:00,15,1,102,3,High,Resolved,2024-08-16 05:52:00,37.4,3.0,25-34,1
1005881,2024-12-02 01:52:00,17,1,104,2,High,Resolved,2024-12-02 09:22:00,7.5,5.0,55-64,1
1005882,2024-04-21 17:04:00,17,3,105,2,High,Open,,16.7,,55-64,
1005883,2024-08-11 03:05:00,10,3,104,1,Low,Resolved,2024-08-12 22:11:00,43.1,,35-44,0
1005884,2024-02-01 12:52:00,15,5,105,3,Medium,Resolved,2024-02-03 23:52:00,59.0,4.0,35-44,1
1005885,2024-05-07 14:08:00,12,1,104,1,Medium,Resolved,2024-05-08 09:02:00,18.9,,25-34,1
1005886,2024-05-25 16:17:00,19,1,102,5,High,Resolved,2024-05-26 23:35:00,31.3,5.0,35-44,1
1005887,2024-12-23 16:09:00,17,2,100,2,Medium,Resolved,2024-12-24 08:51:00,16.7,1.0,35-44,1
1005888,2024-01-13 00:47:00,10,1,100,1,Medium,Resolved,2024-01-13 12:05:00,11.3,4.0,65+,1
1005889,2024-09-16 04:21:00,12,2,102,1,Medium,Open,,19.8,,25-34,
1005890,2024-01-11 02:09:00,13,3,100,2,Medium,Resolved,2024-01-14 13:03:00,82.9,4.0,18-24,0
1005891,2024-07-16 04:55:00,19,4,103,5,Low,Resolved,2024-07-23 17:49:00,180.9,3.0,35-44,0
1005892,2024-09-19 04:32:00,16,2,101,4,Low,Open,,57.2,,45-54,
1005893,2024-03-20 00:51:00,18,3,103,5,Medium,Resolved,2024-03-22 08:15:00,55.4,4.0,25-34,1
1005894,2024-06-07 13:13:00,11,2,103,1,Low,Resolved,2024-06-09 18:01:00,52.8,5.0,45-54,0
1005895,2024-07-29 11:18:00,14,1,104,3,Medium,Open,,76.3,,55-64,
1005896,2024-10-17 09:12:00,16,1,104,4,Medium,Resolved,2024-10-18 17:06:00,31.9,5.0,25-34,1
1005897,2024-02-14 15:56:00,12,1,100,1,Low,Resolved,2024-02-17 04:56:00,61.0,,45-54,0
1005898,2024-06-28 20:41:00,19,1,101,5,Medium,Resolved,2024-07-04 05:47:00,129.1,4.0,65+,0
1005899,2024-07-28 17:56:00,11,1,103,1,Low,Resolved,2024-07-30 12:32:00,42.6,,55-64,1
1005900,2024-11-25 03:52:00,18,4,105,5,Low,Resolved,2024-12-01 11:40:00,151.8,2.0,25-34,0
1005901,2024-09-11 03:46:00,17,3,103,2,Medium,Resolved,2024-09-11 13:40:00,9.9,,35-44,1
1005902,2024-04-29 16:29:00,19,1,100,5,High,Open,,27.2,,25-34,
1005903,2024-10-29 03:03:00,17,1,105,2,Low,Resolved,2024-10-30 03:15:00,24.2,4.0,45-54,0
1005904,2024-08-11 11:14:00,16,4,101,4,Medium,Reopened,2024-08-16 23:02:00,131.8,1.0,35-44,0
1005905,2025-01-22 11:12:00,15,5,101,3,Low,Resolved,2025-01-26 03:24:00,88.2,2.0,25-34,1
1005906,2025-01-30 20:56:00,11,3,101,1,Medium,Resolved,2025-02-05 07:38:00,130.7,1.0,55-64,0
1005907,2025-01-05 05:05:00,10,3,101,1,Low,Resolved,2025-01-06 06:11:00,25.1,3.0,35-44,0
1005908,2024-08-10 07:47:00,12,5,103,1,Medium,Resolved,2024-08-11 00:29:00,16.7,2.0,65+,1
1005909,2024-02-15 22:37:00,12,2,105,1,High,Resolved,2024-02-16 07:43:00,9.1,,25-34,1
1005910,2024-05-07 06:17:00,12,1,100,1,Medium,Open,,40.2,,25-34,
1005911,2024-06-14 10:19:00,12,2,103,1,Medium,Resolved,2024-06-15 02:19:00,16.0,,25-34,1
1005912,2024-01-16 09:28:00,12,2,102,1,High,Open,,10.8,,35-44,
1005913,2024-08-15 04:58:00,11,4,105,1,Medium,Resolved,2024-08-18 13:16:00,80.3,,25-34,0
1005914,2024-01-11 06:15:00,16,2,105,4,Medium,Resolved,2024-01-12 21:45:00,39.5,,45-54,1
1005915,2024-03-07 19:59:00,11,4,102,1,Medium,Resolved,2024-03-09 20:47:00,48.8,4.0,18-24,0
1005916,2024-12-05 15:17:00,13,5,102,2,Low,Resolved,2024-12-08 20:41:00,77.4,3.0,18-24,0
1005917,2024-12-27 04:59:00,17,1,103,2,Medium,Resolved,2024-12-27 21:41:00,16.7,2.0,35-44,1
1005918,2024-07-11 15:01:00,10,1,105,1,Low,Resolved,2024-07-12 14:55:00,23.9,1.0,25-34,1
1005919,2024-09-30 00:51:00,18,1,104,5,Low,Open,,33.4,,35-44,
1005920,2024-08-13 03:21:00,19,3,102,5,High,Resolved,2024-08-18 01:45:00,118.4,1.0,35-44,0
1005921,2024-09-26 20:36:00,14,4,103,3,Low,Resolved,2024-10-13 00:36:00,388.0,5.0,55-64,0
1005922,2024-07-22 19:13:00,14,3,101,3,Medium,Resolved,2024-08-14 08:25:00,541.2,4.0,18-24,0
1005923,2024-10-15 10:32:00,12,1,100,1,Low,Resolved,2024-10-16 02:14:00,15.7,,25-34,1
1005924,2024-04-28 00:39:00,10,1,101,1,Low,Open,,25.8,,18-24,
1005925,2024-08-18 08:57:00,15,3,102,3,Medium,Resolved,2024-09-12 13:09:00,604.2,3.0,25-34,0
1005926,2024-04-07 06:29:00,10,2,105,1,Low,Resolved,2024-04-09 03:11:00,44.7,,35-44,0
1005927,2024-05-05 02:32:00,19,3,102,5,Medium,Resolved,2024-05-08 21:14:00,90.7,,18-24,1
1005928,2024-07-01 20:58:00,10,1,100,1,Medium,Resolved,2024-07-02 18:16:00,21.3,,18-24,1
1005929,2024-03-15 09:10:00,17,2,100,2,Medium,Resolved,2024-03-15 17:46:00,8.6,2.0,55-64,1
1005930,2025-01-10 16:53:00,10,3,101,1,Medium,Open,,18.6,,35-44,
1005931,2024-10-17 18:28:00,19,1,100,5,Medium,Resolved,2024-10-22 22:34:00,124.1,1.0,55-64,0
1005932,2024-11-01 21:46:00,10,5,101,1,High,Resolved,2024-11-02 11:22:00,13.6,5.0,18-24,1
1005933,2024-04-28 21:59:00,12,1,105,1,High,Open,,12.3,,45-54,
1005934,2024-06-22 17:12:00,10,2,103,1,Medium,Open,,27.4,,45-54,
1005935,2025-02-07 23:48:00,13,4,105,2,Low,Resolved,2025-02-15 23:30:00,191.7,3.0,25-34,0
1005936,2025-01-08 04:08:00,17,1,104,2,Low,Resolved,2025-01-09 07:56:00,27.8,,55-64,0
1005937,2024-07-25 23:46:00,12,1,102,1,Medium,Open,,20.2,,35-44,
1005938,2024-11-10 12:00:00,11,2,100,1,High,Resolved,2024-11-11 21:48:00,33.8,,55-64,1
1005939,2024-01-29 11:39:00,13,1,102,2,Medium,Resolved,2024-02-01 18:45:00,79.1,3.0,35-44,0
1005940,2024-09-11 06:40:00,17,2,101,2,Medium,Open,,17.1,,45-54,
1005941,2024-07-06 23:34:00,16,1,103,4,Low,Resolved,2024-07-10 00:04:00,72.5,,45-54,0
1005942,2024-10-09 13:43:00,17,3,101,2,High,Resolved,2024-10-10 00:37:00,10.9,2.0,25-34,1
1005943,2024-01-04 17:05:00,17,3,105,2,High,Resolved,2024-01-05 19:23:00,26.3,5.0,25-34,0
1005944,2024-06-20 13:41:00,18,1,105,5,High,Resolved,2024-06-22 10:53:00,45.2,5.0,18-24,1
1005945,2024-06-26 05:01:00,14,5,101,3,High,Resolved,2024-07-01 17:43:00,132.7,4.0,18-24,1
